43.24,40.87,40696371,3.64206,259,0.930882,3
18.72,18.12,280146510,-0.3245,38,0.759631,4
18.82,18.46,215626229,1.12843,31,0.74389,4
19.97,18.17,449508777,4.00421,24,0.70922,4
20.74,19.74,437317986,1.35474,17,0.693069,4
20.96,20.1,246591055,2.13612,10,0.680934,4
21.44,20.73,252254376,2.6962,3,0.656353,4
21.65,21.24,158691572,-0.32543,118,0.652985,4
21.21,20.08,268500170,-0.287356,111,0.67243,4
21.17,20.16,261175412,-2.7685,104,0.687285,4
20.79,19.94,303566341,-0.196078,97,0.687623,4
20.09,18.6,520516218,-3.55711,90,0.727273,4
19.93,19.25,227819072,0.355691,83,0.708861,4
35.57,34.18,56576860,-2.32955,60,0.727167,3
35.89,34.07,41918450,5.0644,53,0.696573,2
36.99,35.48,45249920,1.50125,46,0.684744,2
38.12,36.3,63397367,0.658256,39,0.681199,2
37.18,36.38,41844858,-0.888769,32,0.679348,4
37.48,36.41,36079400,1.84783,25,0.667022,2
38.48,37.27,30619613,2.69549,18,0.649688,2
39.38,36.78,54816070,-5.64885,11,0.674218,4
37.86,36.33,49763519,0.188425,4,0.671682,2
37.78,36.54,49156185,-0.322061,95,0.673129,3
36.94,35.43,52758908,-2.49187,88,0.694444,3
37.82,36.03,40337534,3.11381,81,0.668092,2
45.39,42.22,100020724,6.79773,66,0.177423,2
46.25,44.57,65464211,3.09853,59,0.172973,2
47.64,45.76,82623453,2.36238,52,0.169384,2
47.83,45.36,84066350,-2.52731,45,0.175786,4
47.52,45.13,74475624,4.44836,38,0.16867,2
49.39,47.61,84089936,1.94928,31,0.164474,2
49.12,47.54,49401750,0.454076,24,0.164372,2
48.55,42.08,211147488,-10.2796,17,0.187441,4
43.85,42.06,110702335,-1.04505,10,0.187749,4
43.05,41.26,85140794,-2.72727,3,0.191709,4
42.15,40.1,121051768,0.0242072,87,0.314618,4
43.28,41.35,78089358,1.62485,80,0.305667,2
148.86,146.64,23492843,0.489097,32,0.439397,1
150.0,146.0,15335348,2.04082,25,0.433333,1
156.78,149.38,35770931,3.79122,18,0.418006,1
164.35,155.33,32510483,2.43855,11,0.408266,1
164.2,158.68,25377163,3.02802,4,0.396341,1
166.25,163.18,26106753,-0.140176,84,0.457736,1
164.84,162.52,14352613,0.401998,77,0.454987,1
164.26,159.03,21443811,-0.788653,70,0.462164,1
164.31,159.41,21549118,-0.326435,63,0.463449,1
167.72,158.85,31119857,0.513614,56,0.461737,1
161.98,151.71,41827781,-3.27004,49,0.481108,1
162.74,157.07,25381792,2.87998,42,0.462449,1
21.21,20.27,386719626,-1.66587,27,0.871249,4
21.33,20.57,274111012,1.78658,20,0.85389,4
21.2,20.62,218479469,-0.998573,13,0.864553,4
21.94,20.93,325168191,2.0447,6,0.83877,4
21.71,21.03,277969054,0.603248,89,0.830258,4
21.86,21.35,236842359,0.0919963,82,0.827206,4
22.14,21.28,201181541,2.35784,75,0.813008,3
22.19,21.01,256135777,-0.410023,68,0.823422,4
22.08,21.35,291751623,-0.873563,61,0.834879,4
21.74,20.61,289874871,-3.78054,54,0.862482,4
20.88,19.71,347426088,-3.5334,47,0.903161,4
20.6,19.88,229150771,2.36181,40,0.883652,4
63.54,62.53,57774737,-0.0479004,49,0.86262,1
62.98,62.0,34950419,0.417402,42,0.863309,1
63.25,62.01,47999880,0.723356,35,0.861794,1
62.72,60.0,86229071,-4.07609,28,0.89985,1
60.99,59.69,63641929,1.13032,21,0.887574,1
61.17,60.42,42897125,-0.295664,14,0.889621,1
61.11,60.33,33273371,0.692042,7,0.883652,1
61.08,59.36,46786798,-1.71391,0,0.905433,1
61.5,59.77,63576642,1.88553,83,0.933508,3
61.1,59.11,53844149,-2.2917,76,0.954934,3
59.49,57.5,71716802,-1.54648,69,0.973194,3
59.16,58.5,47498000,0.528379,62,0.966429,3
44.95,42.64,234547885,1.48837,87,0.572869,4
44.97,43.0,144662779,3.79015,80,0.556669,2
45.54,43.6,182971761,0.599733,73,0.551998,4
45.88,44.26,154832501,-1.48197,66,0.561293,4
46.0,44.3,137430065,0.405314,59,0.560664,4
46.89,44.65,162434145,4.06704,52,0.536826,2
48.0,46.0,131941706,4.34783,45,0.520833,2
47.27,45.21,139540125,-1.10169,38,0.535561,4
47.18,45.07,139051830,-2.75582,31,0.549209,4
47.1,44.76,140414285,0.263043,24,0.546568,4
46.18,43.4,226413618,0.704535,17,0.546568,4
46.38,44.77,117959443,-0.907519,10,0.545137,4
31.76,31.14,44971770,-1.79471,81,0.929785,3
31.72,30.89,24955086,1.39114,74,0.925335,3
31.52,30.89,41200255,-0.191022,67,0.92504,3
31.77,30.5,55657855,-2.73973,60,0.949885,3
31.22,30.21,34764359,2.16181,53,0.929785,3
31.25,30.24,65912258,-1.66774,46,0.945858,3
30.93,30.26,38172345,0.782524,39,0.938208,3
32.2,30.66,50462721,3.22266,32,0.914538,2
31.88,31.28,55211152,-0.754243,25,0.918303,3
31.79,31.18,41766976,0.443599,18,0.914827,3
31.6,30.45,51736270,-1.65027,11,0.935786,3
31.49,30.43,41958399,1.55945,4,0.927703,2
65.88,62.56,59802189,-4.49302,63,0.74698,1
63.86,62.56,31297830,0.685805,56,0.744496,1
63.92,62.72,36000586,-0.696092,49,0.748765,1
63.31,62.14,42141599,-1.04979,42,0.755506,1
63.48,61.89,34863226,0.385109,35,0.751279,1
64.75,62.32,46269528,1.43609,28,0.739342,1
64.72,62.55,29937386,1.38213,21,0.728118,1
64.4,63.33,32331825,1.49937,14,0.730835,1
65.87,63.86,61665987,1.62069,7,0.720748,1
65.84,64.47,44560041,-0.780772,0,0.725197,1
64.61,61.29,59542953,-2.54896,87,0.749601,1
65.39,63.05,29853434,3.31063,80,0.720638,2
77.59,73.59,85400677,-3.54086,49,0.820223,1
74.49,72.46,44895850,-0.255892,42,0.823656,1
75.75,74.31,40056497,0.482251,35,0.813225,1
75.85,73.05,46734907,-1.3064,28,0.832424,1
74.5,73.08,41519549,0.338753,21,0.823768,1
76.32,73.3,39363816,2.71145,14,0.801156,1
76.45,75.7,16734140,0.0788747,7,0.801261,1
76.45,74.42,27881213,-1.98815,0,0.819452,1
76.63,73.64,41047787,2.03999,84,0.802315,1
77.25,74.97,34855064,0.458235,77,0.794995,1
76.41,72.89,40853280,-4.08673,70,0.835731,1
75.75,73.38,23877441,2.38095,63,0.810631,1
87.9,85.63,16166921,-0.599424,40,0.637829,1
88.8,85.7,11585909,2.80047,33,0.624291,1
89.39,87.25,10705548,1.65073,26,0.61597,1
90.5,87.2,26110543,-1.98408,19,0.629003,1
88.45,87.31,14960948,0.409417,12,0.622947,1
91.95,87.81,16315175,4.11705,5,0.599129,1
92.96,91.0,13431331,1.35194,89,0.591652,1
93.65,89.27,17249356,-2.67443,82,0.609418,1
93.4,90.24,17453306,0.31556,75,0.596594,1
94.16,89.71,18144593,-1.04774,68,0.600371,1
91.21,86.91,23633329,-2.44491,61,0.618116,1
92.98,90.17,14970403,2.21558,54,0.596077,1
37.35,35.85,72760487,2.92091,63,1.0174,3
37.61,34.23,108158891,-8.13204,56,1.11014,3
34.3,33.48,131132702,-0.498973,49,1.12094,3
33.99,33.0,110066602,-2.70668,42,1.14908,3
34.04,32.51,114880019,-1.20156,35,1.15537,3
33.3,32.74,62039482,0.394657,28,1.14908,3
33.19,32.65,54419625,-0.363967,21,1.15677,3
32.8,31.85,57467917,-1.70992,14,1.18049,3
33.36,32.19,128028062,2.67081,7,1.14943,3
33.48,32.45,91319466,-0.818182,0,1.16101,3
32.6,31.06,86394177,-1.81538,87,1.19085,3
32.9,32.04,66135182,1.49579,80,1.16672,3
28.85,27.77,328646154,1.96078,39,0.559441,4
28.5,28.0,227601331,0.35461,32,0.565371,4
28.74,28.02,220040646,-0.497159,25,0.571021,4
29.46,27.45,457318851,-0.963597,18,0.576577,4
28.11,27.42,274432773,0.0,11,0.576161,4
28.34,27.07,317408348,-1.97842,4,0.587156,4
27.37,26.6,228916129,-0.514706,88,0.591279,4
27.1,26.43,238628349,-0.85885,81,0.602637,4
26.86,25.8,298801508,-2.77257,74,0.61657,4
26.27,25.35,271799244,-1.72216,67,0.623053,4
25.76,24.68,379216242,-2.70694,60,0.645161,4
25.95,25.15,217545216,1.74742,53,0.624512,4
18.38,17.62,386804789,3.61582,26,1.09051,4
18.48,18.13,218359623,0.658617,19,1.09051,3
18.49,18.02,159663706,0.0544959,12,1.08932,3
18.76,18.14,277157388,-0.981997,5,1.10193,4
19.39,18.16,358819619,6.10225,96,1.03627,3
19.3,18.62,180912039,-2.28334,89,1.06213,3
19.39,18.72,153153528,1.96599,82,1.04221,3
19.13,18.67,177077740,-0.105932,75,1.06045,3
19.9,18.9,257979737,3.7467,68,1.01729,3
19.75,19.3,195391037,-0.86558,61,1.02722,3
20.29,19.15,457640533,3.75321,54,0.99108,4
20.5,19.74,215914627,0.147638,47,0.982801,3
65.08,64.0,52323352,0.170834,12,0.744186,1
65.53,63.4,41932473,1.75466,5,0.732489,2
65.95,65.05,46213962,0.39604,96,0.804127,1
66.95,63.14,70042160,-2.57967,89,0.825545,3
64.36,62.3,57201539,-1.14996,82,0.833202,3
64.97,63.8,51999812,1.2197,75,0.818786,1
64.8,63.4,36098973,-0.771605,68,0.824261,1
64.4,62.53,47748854,-1.39652,61,0.843412,1
63.65,61.56,59801160,-1.22611,54,0.854425,1
62.3,61.12,52731797,-0.822581,47,0.861929,1
61.39,59.7,66311521,-0.720839,40,0.874587,1
61.52,60.54,41351155,-0.131234,33,0.870565,1
30.1,28.66,157834347,-2.7965,30,1.49047,3
28.61,27.71,170616350,-0.385424,23,1.51249,3
28.59,28.15,130584257,-0.770578,16,1.51783,3
28.95,27.41,171464186,-3.40829,9,1.56421,3
28.06,27.2,118469916,2.00584,2,1.53736,3
28.59,27.63,128889979,1.78763,54,1.51036,3
28.57,28.0,88244232,0.598592,47,1.50508,3
28.42,27.61,94960503,-0.670904,40,1.52862,3
28.53,27.79,118740085,-1.16814,33,1.54011,3
28.89,27.73,139153253,1.82469,26,1.51089,3
28.42,27.27,153806769,-1.34181,19,1.53901,3
29.1,27.95,169105318,0.278067,12,1.49047,3
56.34,52.88,20010115,-4.92066,60,0.675042,1
54.84,52.96,14820631,2.84262,53,0.658979,2
55.24,54.07,13631048,0.695716,46,0.654545,2
57.78,54.97,26595621,1.21509,39,0.645046,2
57.52,55.81,27494461,2.86687,32,0.627068,2
59.12,56.97,19539527,2.91347,25,0.610273,2
60.92,58.53,14107769,3.53501,18,0.590939,2
61.15,59.05,20849299,-1.65016,11,0.604027,1
60.02,58.53,20284170,-0.704698,4,0.608314,1
59.72,57.88,15980871,-0.641242,89,0.696332,1
59.51,57.51,24832210,-0.701214,82,0.706166,1
59.28,57.99,14126721,0.924025,75,0.695151,1
79.75,78.4,15797841,-0.138906,40,0.543753,1
79.9,77.81,12713121,1.03488,33,0.543753,1
80.5,78.98,16471934,1.16044,26,0.53616,2
83.08,80.26,23565688,1.45776,19,0.528061,1
82.6,80.66,15689029,0.880196,12,0.521086,1
85.46,82.73,16641148,2.83645,5,0.504695,1
85.44,84.25,11922670,-0.0705302,89,0.564639,1
84.69,81.81,15551183,-1.38396,82,0.575747,1
84.24,81.42,19167224,-0.86145,75,0.57929,1
84.05,80.26,22004496,-2.10767,68,0.590551,1
81.23,77.05,26234929,-0.718355,61,0.598802,1
83.59,80.57,19032729,2.73063,54,0.574713,1
37.7,35.41,141938064,-0.36051,89,1.36376,3
36.58,34.98,130610954,-2.98222,82,1.38184,3
35.51,34.35,108296302,-1.21538,75,1.402,3
36.59,34.88,124127036,2.15023,68,1.37525,3
36.48,35.38,72890565,1.87991,61,1.34949,3
36.77,35.77,78429505,0.247934,54,1.34652,3
36.62,35.66,68915874,0.853759,47,1.33807,3
36.32,35.34,57673647,-0.745033,40,1.36225,3
36.94,35.85,80086312,0.0554631,33,1.35809,3
36.65,35.65,66137992,-0.774979,26,1.36681,3
35.84,33.36,124202175,0.279799,19,1.36719,3
37.32,36.37,79604168,1.71849,12,1.31403,3
55.07,53.76,64231179,-0.2766,61,0.684172,1
55.36,53.54,48929455,2.16216,54,0.675059,2
56.27,54.71,53009787,1.12502,47,0.663915,2
57.9,55.3,69546259,2.36505,40,0.652557,2
56.58,55.39,60981950,-0.744021,33,0.660361,1
56.73,55.3,49477410,-0.677724,26,0.664392,1
55.38,54.35,51556658,0.217155,19,0.668111,2
54.01,51.52,92696912,-3.82828,12,0.714976,4
52.6,51.68,74964203,0.618357,5,0.710582,2
53.88,51.75,69185186,0.631458,61,0.703556,2
52.52,50.97,63198175,-1.58548,54,0.718168,3
52.95,51.38,53385178,1.19853,47,0.706781,2
75.9,73.64,101740933,2.53663,52,0.582088,1
77.84,74.58,74376886,3.60708,45,0.565262,1
79.1,76.77,99941187,1.52976,38,0.557103,1
79.98,77.93,115376817,0.177552,31,0.557033,1
83.98,79.01,129743696,4.2042,24,0.528338,1
84.0,81.61,85733429,-0.754943,17,0.531273,1
85.1,81.8,93325562,3.04878,10,0.52071,1
88.23,84.73,122018405,0.435448,3,0.515585,1
86.56,83.55,102134160,-0.919995,68,0.552421,1
86.08,80.1,92727886,-4.33364,61,0.572333,1
82.64,78.8,123914255,-1.00404,54,0.581323,1
83.93,81.86,83364516,2.13754,47,0.562066,1
17.8,17.02,103320396,1.98482,41,0.171723,4
18.47,17.42,129237024,2.87026,34,0.167411,4
18.19,16.38,213061090,-8.52713,27,0.181598,4
16.97,15.88,85235391,3.72861,21,0.176783,2
17.24,16.66,90831895,0.354191,13,0.176471,4
17.96,16.83,225053559,-0.694847,6,0.174927,4
17.62,16.75,111630753,-0.34965,82,0.175439,4
17.29,16.26,118281015,-4.35294,75,0.184502,4
16.48,15.83,77236662,3.25815,68,0.182039,2
16.83,15.77,77152591,-4.8416,61,0.188442,4
16.03,15.17,94970970,-4.0201,54,0.196335,4
15.5,14.59,111273573,-3.72793,47,0.203804,4
15.6,14.56,99423717,3.81731,40,0.19698,2
46.29,45.11,28738689,-0.395257,5,0.396825,2
46.49,45.1,31114741,1.46898,82,0.388937,2
46.95,45.6,29090940,-0.237274,75,0.389189,2
47.48,45.27,22929313,2.74809,69,0.382084,2
49.15,46.77,32470319,4.00509,61,0.366748,2
50.47,49.08,43997724,1.68118,54,0.358566,2
50.46,49.22,35427164,-1.13863,47,0.36371,4
51.97,49.17,36565612,3.58155,40,0.351631,2
51.38,49.79,26359875,0.768624,33,0.352044,2
51.7,49.04,25215640,-4.10586,26,0.36526,4
49.38,47.33,33828918,-2.82923,19,0.377042,4
49.14,46.92,37705374,1.12594,12,0.371134,2
50.15,48.15,34877916,-0.0206825,5,0.372362,2
74.85,73.03,20590618,0.693878,40,0.567491,1
74.85,72.71,21220138,0.122649,33,0.571662,1
74.28,70.88,19492289,-1.42566,26,0.578512,1
75.44,71.75,16947409,3.74037,20,0.556734,2
80.34,74.68,30503034,5.65488,12,0.526448,2
80.65,78.09,25394946,-1.29434,5,0.529568,1
80.42,78.48,18368201,-0.353045,89,0.531444,1
78.81,75.83,19990094,-1.44928,82,0.541796,1
76.99,75.13,15886795,0.574788,75,0.545525,1
78.35,74.09,17813730,-3.80463,68,0.561197,1
75.27,72.61,18574466,-2.76886,61,0.577796,1
75.51,72.69,25381159,1.50561,54,0.566343,1
75.02,70.29,30675314,-3.65062,47,0.589391,1
13.61,13.16,499672763,-0.372578,61,0.0747943,4
13.88,13.37,480033181,0.597015,54,0.074184,4
13.64,12.82,670594575,-5.03704,47,0.0780031,4
12.6,12.15,624897506,-2.22399,41,0.0812348,4
12.6,12.23,557530217,-0.324675,33,0.0814332,4
12.71,12.2,577232010,-0.404531,26,0.0812348,4
12.43,11.91,623724296,-2.85016,19,0.0838223,4
12.11,11.53,658968285,-2.60723,12,0.0863558,4
11.69,11.29,479389107,1.91805,5,0.0855432,4
11.92,11.08,596420503,-4.97051,89,0.0886525,4
11.2,10.41,873241317,-3.39893,82,0.0925926,4
11.12,10.4,889460755,-1.92837,75,0.093633,4
10.94,10.48,603098073,-0.661001,68,0.095057,4
113.59,108.61,28116391,3.26821,19,0.388967,1
113.93,108.88,28772937,-3.45495,12,0.400656,1
110.3,105.35,30697889,-2.55408,5,0.410409,1
109.42,102.16,23938892,3.63705,88,0.420398,1
116.25,107.95,34522949,5.64811,80,0.398579,1
116.55,108.39,39678464,-5.07571,73,0.416893,1
112.97,106.02,38211403,-4.0343,66,0.432615,1
108.27,101.47,54274252,-1.45461,59,0.440909,1
104.6,100.3,30213720,3.25765,52,0.439771,1
106.6,99.15,35887587,-4.99013,45,0.454995,1
101.61,96.42,40431926,-3.45137,38,0.475256,1
98.45,94.2,43606429,-1.01104,31,0.479416,1
102.5,96.05,43722864,3.64805,24,0.459954,1
17.6,16.99,308644641,-1.84332,95,0.352113,4
18.29,17.0,539982011,3.76249,88,0.339943,4
17.76,16.97,324203125,-3.83964,81,0.352319,4
16.96,16.52,249420898,0.35545,75,0.354191,4
17.64,16.9,412492845,3.48494,67,0.342466,4
17.7,17.28,290282402,0.285551,60,0.341686,4
17.99,16.64,563552552,-3.70793,53,0.35545,4
16.87,16.34,371711669,-1.72414,46,0.362976,4
16.46,16.11,235050333,0.304692,39,0.36452,4
16.82,15.98,256069538,-3.49608,32,0.374766,4
16.17,15.01,412198054,-5.73566,25,0.396825,4
15.28,14.78,401380782,-1.12285,18,0.400802,4
15.64,14.92,429730443,-0.0669344,11,0.401875,4
109.65,105.52,35824123,1.80451,47,0.673929,1
109.94,107.51,31958307,1.0505,40,0.665694,1
109.9,103.13,42617245,-3.18936,33,0.687124,1
108.34,103.04,18873837,3.03001,27,0.675113,1
109.6,106.68,28004621,1.92791,19,0.667032,1
109.57,101.11,44930373,-6.0285,12,0.709565,1
104.95,100.41,43103424,-0.83293,5,0.71296,1
104.53,99.61,39951901,0.529256,89,0.711709,1
103.86,100.7,28858240,2.05676,82,0.707296,1
105.21,99.57,32206213,-3.45091,75,0.722772,1
101.87,98.98,35612426,-1.21903,68,0.732417,1
101.29,97.71,44845243,-0.869652,61,0.73611,1
102.46,97.0,42615162,-0.9911,54,0.745659,1
55.8,53.7,23341552,1.99593,40,0.742888,2
56.52,55.0,19685778,-0.18018,33,0.740072,1
55.81,53.17,24059673,-1.00992,26,0.746948,1
56.0,53.19,15537427,3.00295,20,0.733321,2
56.88,54.54,27349183,1.97522,12,0.721958,2
57.0,53.59,27498887,-3.17263,5,0.750503,1
56.13,52.55,27207924,-3.69494,90,0.774901,3
54.0,51.92,27511651,0.0,83,0.777399,3
52.56,50.5,24845668,1.56522,76,0.780061,3
53.39,50.11,25203572,-5.43437,69,0.815271,3
50.9,49.52,28186429,-1.0338,62,0.823624,3
50.63,48.64,36027620,-0.919448,55,0.827113,3
51.98,49.46,34797906,4.9697,48,0.789069,2
43.48,42.36,34130223,-0.787219,252,0.933489,3
43.05,41.4,39055258,-2.58922,245,0.957854,3
42.02,40.84,40820710,-0.574713,238,0.963391,3
42.46,40.45,24312043,3.17305,232,0.946298,3
43.35,41.71,30122091,1.79499,224,0.928074,3
43.79,42.3,35369886,-0.943179,217,0.928936,3
44.12,40.94,78855110,-4.15512,210,0.963391,3
41.84,40.68,50988843,0.581677,203,0.963855,3
41.52,40.55,34651349,0.899149,196,0.963391,3
41.99,39.17,52169227,-6.01432,189,1.01574,3
39.88,38.42,49099516,-1.73558,182,1.03896,3
38.86,37.77,54513950,-1.52731,175,1.05152,3
38.89,37.19,50409504,-0.713342,168,1.0644,3
20.5,19.53,207897262,2.67542,76,0.688299,4
20.75,20.07,238618636,-2.60492,69,0.693413,4
20.37,19.6,212315926,-0.988142,62,0.698603,4
20.54,19.51,182835072,0.91047,56,0.701754,4
20.85,19.89,280299000,1.53923,48,0.684597,4
20.71,19.81,235180053,-3.33333,41,0.69965,4
20.42,19.76,195448891,-0.400601,34,0.703871,4
20.05,19.41,228297982,-1.15869,27,0.713558,4
19.52,18.97,169411364,0.621118,20,0.720165,4
19.72,18.75,207576381,-4.36992,13,0.74389,4
18.8,18.14,260898990,-2.08445,6,0.764192,4
18.9,18.2,261979707,0.983069,90,0.811249,4
18.94,17.97,295978977,-2.01745,83,0.834725,4
37.87,36.62,52881329,0.266951,74,0.665602,3
37.96,37.21,47021433,-0.0533618,67,0.667379,3
38.4,37.17,42983064,1.92256,60,0.654965,2
38.5,37.2,24190528,0.265252,54,0.661376,2
37.71,36.94,61019095,-1.22308,46,0.672948,4
37.67,36.77,52439439,-1.20192,39,0.675858,4
37.43,36.7,41391929,0.216626,32,0.675493,2
37.94,36.55,53378802,0.981194,25,0.674764,2
37.0,36.0,40673778,0.0,18,0.694444,2
36.28,34.43,39307513,-4.28413,11,0.721917,4
35.02,33.42,45606663,-3.06979,4,0.746938,4
34.93,33.41,76297124,3.19785,74,0.724008,2
35.69,34.28,65416820,2.30388,67,0.712657,2
42.83,37.6,90069975,-3.39463,73,0.317228,4
41.8,40.2,87672936,0.123001,66,0.31941,4
41.55,40.12,70321527,-1.10538,59,0.322901,4
41.19,39.16,46244533,2.57758,53,0.317151,2
41.3,39.99,82362537,-1.68047,45,0.322021,4
41.52,39.8,70249698,0.294913,38,0.318549,4
41.74,40.22,63498759,-0.931601,31,0.321703,4
40.34,35.91,217523955,-10.4975,24,0.361312,4
36.96,35.44,106507716,3.87858,17,0.351732,2
37.52,36.0,79313559,-3.13841,10,0.360011,4
36.24,35.14,74301015,-2.05613,3,0.368794,4
35.32,33.95,134346312,-0.370054,87,0.342857,4
35.65,34.55,102774442,0.316183,80,0.34384,4
164.42,161.12,19081936,1.68998,35,0.456565,1
164.75,163.16,17615408,-0.225033,28,0.457178,1
166.34,162.3,22183383,1.69481,21,0.451236,1
168.28,162.19,23662621,2.21088,15,0.445686,1
173.0,167.23,26829625,1.74769,7,0.439676,1
173.54,167.5,29480567,-1.8709,0,0.444076,1
172.77,167.82,23505533,0.908605,87,0.441384,1
171.41,166.53,26027660,0.206113,80,0.440762,1
168.6,165.9,19453763,-0.593472,73,0.447761,1
169.89,164.13,23349972,-2.01259,66,0.454408,1
165.96,162.87,20646079,-0.958971,59,0.459615,1
